report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
232,20200418141521,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-103,LTE,510,10,3942,44230178,172774,34,113,-102,-12,2147483647,2147483647,38,2,2147483647,1,9,-7.42801673,109.25887817,106.392,2.44,256.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
233,20200418141522,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-103,LTE,510,10,3942,44230178,172774,34,113,-102,-12,2147483647,2147483647,38,2,2147483647,1,9,-7.4280247,109.25886036,106.201,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
234,20200418141523,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-94,LTE,510,10,3942,44230178,172774,34,113,-108,-18,2147483647,2147483647,38,1,2147483647,1,9,-7.42802888,109.2588525,106.039,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
235,20200418141524,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-94,LTE,510,10,3942,44230178,172774,34,113,-108,-18,2147483647,2147483647,32,1,2147483647,1,10,-7.4280304,109.25884656,105.951,0.66,253.3,2300,38750,null,null,null,null,,,null,null,null,null,null,
236,20200418141525,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-105,-16,2147483647,2147483647,32,2,2147483647,1,10,-7.42803443,109.25883057,105.641,2.33,254.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
237,20200418141526,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-102,LTE,510,10,3942,44230178,172774,34,113,-105,-16,2147483647,2147483647,-48,2,2147483647,1,10,-7.42804132,109.25880752,106.042,2.59,257.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
238,20200418141527,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-106,-17,2147483647,2147483647,-48,1,2147483647,1,10,-7.4280448,109.25878375,105.414,2.72,267.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
239,20200418141528,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-106,-17,2147483647,2147483647,-48,1,2147483647,1,11,-7.42804572,109.25875924,105.046,2.66,274.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
240,20200418141529,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-101,LTE,510,10,3942,44230178,172774,34,113,-106,-17,2147483647,2147483647,70,1,2147483647,1,11,-7.42804442,109.25873441,106.145,2.7,271.9,2300,38750,null,null,null,null,,,null,null,null,null,null,
241,20200418141530,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-98,-9,2147483647,2147483647,70,2,2147483647,1,11,-7.42804289,109.25870934,107.687,2.85,274,2300,38750,null,null,null,null,,,null,null,null,null,null,
242,20200418141531,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-98,-9,2147483647,2147483647,78,2,2147483647,1,10,-7.42804246,109.25869654,106.623,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
243,20200418141532,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-12,2147483647,2147483647,78,3,2147483647,1,10,-7.42805005,109.25868299,106.916,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
244,20200418141533,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-12,2147483647,2147483647,4,3,2147483647,1,10,-7.42805433,109.25867148,106.951,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
245,20200418141534,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-101,LTE,510,10,3942,44174616,172557,24,247,-94,-12,2147483647,2147483647,4,3,2147483647,1,10,-7.42805766,109.25866528,106.778,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
246,20200418141535,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-100,-9,2147483647,2147483647,78,2,2147483647,1,10,-7.42806019,109.25864847,105.877,1.87,273.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
247,20200418141536,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-100,-9,2147483647,2147483647,78,2,2147483647,1,10,-7.42806105,109.25863329,104.118,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
248,20200418141537,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44230178,172774,34,113,-100,-9,2147483647,2147483647,78,2,2147483647,1,10,-7.42805843,109.2586097,104.077,2.51,270.9,2300,38750,null,null,null,null,,,null,null,null,null,null,
249,20200418141538,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-8,2147483647,2147483647,78,3,2147483647,1,9,-7.4280636,109.25858648,103.625,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
250,20200418141539,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-8,2147483647,2147483647,78,3,2147483647,1,10,-7.42806383,109.25855933,104.914,2.66,270.4,2300,38750,null,null,null,null,,,null,null,null,null,null,
251,20200418141540,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-91,-8,2147483647,2147483647,78,3,2147483647,1,9,-7.42806161,109.25853598,104.444,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
252,20200418141541,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-91,-8,2147483647,2147483647,78,3,2147483647,1,10,-7.42806001,109.25852515,104.467,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
253,20200418141542,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-7,2147483647,2147483647,78,3,2147483647,1,10,-7.42805561,109.25851497,104.333,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
254,20200418141543,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-7,2147483647,2147483647,78,3,2147483647,1,10,-7.42805644,109.25849954,104.003,1.8,272.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
255,20200418141544,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-7,2147483647,2147483647,80,3,2147483647,1,10,-7.4280582,109.25847626,104.55,2.38,274.2,2300,38750,null,null,null,null,,,null,null,null,null,null,
256,20200418141545,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-88,-8,2147483647,2147483647,80,3,2147483647,1,10,-7.42806342,109.25844974,105.646,2.46,270.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
257,20200418141546,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-88,-8,2147483647,2147483647,80,3,2147483647,1,10,-7.42806863,109.25842342,105.974,2.47,266.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
258,20200418141547,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-88,-8,2147483647,2147483647,80,3,2147483647,1,10,-7.42807707,109.25839743,105.83,2.4,262.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
259,20200418141548,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-97,-11,2147483647,2147483647,80,2,2147483647,1,10,-7.42807987,109.25837624,106.258,2.01,271.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
260,20200418141549,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-97,-11,2147483647,2147483647,80,2,2147483647,1,10,-7.42807818,109.25836028,106.28,1.73,283.8,2300,38750,null,null,null,null,,,null,null,null,null,null,
261,20200418141550,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-10,2147483647,2147483647,80,3,2147483647,1,10,-7.42807502,109.25835555,106.396,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
262,20200418141551,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-90,-10,2147483647,2147483647,80,3,2147483647,1,10,-7.42807315,109.25835241,106.031,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
263,20200418141552,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-8,2147483647,2147483647,80,4,2147483647,1,10,-7.4280704,109.25834896,105.991,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
264,20200418141553,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-8,2147483647,2147483647,118,4,2147483647,1,10,-7.42806904,109.25834725,105.985,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
265,20200418141554,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-8,2147483647,2147483647,118,3,2147483647,1,10,-7.42806838,109.25834641,105.984,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
266,20200418141555,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-8,2147483647,2147483647,118,3,2147483647,1,10,-7.42806802,109.25834598,105.991,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
267,20200418141556,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-8,2147483647,2147483647,118,3,2147483647,1,10,-7.42806783,109.25834578,105.99,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
268,20200418141557,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-9,2147483647,2147483647,118,3,2147483647,1,10,-7.42806774,109.25834568,105.989,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
269,20200418141558,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-9,2147483647,2147483647,82,3,2147483647,1,10,-7.4280637,109.25834412,105.801,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
270,20200418141559,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-94,-9,2147483647,2147483647,82,3,2147483647,1,10,-7.42806103,109.25834334,105.748,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
271,20200418141600,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-10,2147483647,2147483647,32,2,2147483647,1,10,-7.4280597,109.25834297,105.743,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
272,20200418141601,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-10,2147483647,2147483647,32,2,2147483647,1,10,-7.42805904,109.2583428,105.737,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
273,20200418141602,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-11,2147483647,2147483647,148,2,2147483647,1,10,-7.42805662,109.2583429,105.457,0.49,308.6,2300,38750,null,null,null,null,,,null,null,null,null,null,
274,20200418141603,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-11,2147483647,2147483647,148,2,2147483647,1,10,-7.42804746,109.25834406,105.073,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
275,20200418141604,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-11,2147483647,2147483647,148,2,2147483647,1,10,-7.42801999,109.25834597,104.582,2.55,348,2300,38750,null,null,null,null,,,null,null,null,null,null,
276,20200418141605,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-86,-10,2147483647,2147483647,148,3,2147483647,1,10,-7.42799174,109.25835275,104.298,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
277,20200418141606,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-86,-10,2147483647,2147483647,148,3,2147483647,1,10,-7.4279619,109.2583534,103.45,2.67,4.1,2300,38750,null,null,null,null,,,null,null,null,null,null,
278,20200418141607,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-9,2147483647,2147483647,148,3,2147483647,1,10,-7.42792211,109.25835465,103.095,2.96,1,2300,38750,null,null,null,null,,,null,null,null,null,null,
279,20200418141608,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-87,-9,2147483647,2147483647,148,3,2147483647,1,10,-7.42788103,109.25835039,102.31,3.04,358.5,2300,38750,null,null,null,null,,,null,null,null,null,null,
